5579-08-09T10:31:49.436483276,436483276,37909436483276,436483,37909436483,436,37909436,49,37909,31,631,10,10,10,10,0,4,2,4,9,221,1318380,2,32,8,66955,5579,5579,1
-2690-02-16T23:25:59.416682719,416682719,84359416682719,416682,84359416682,416,84359416,59,84359,25,1405,11,11,23,23,1,7,2,5,16,47,-1701984,3,7,2,-32279,2691,-2690,0
8422-09-02T13:55:14.556881118,556881118,50114556881118,556881,50114556881,556,50114556,14,50114,55,835,1,1,13,13,1,5,2,7,2,245,2356789,1,35,9,101072,8422,8422,1
-9515-03-11T17:18:35.423470348,423470348,62315423470348,423470,62315423470,423,62315423,35,62315,18,1038,5,5,17,17,1,7,4,7,11,70,-4194740,2,10,3,-114178,9516,-9515,0
1464-04-27T13:35:41.602502748,602502748,48941602502748,602502,48941602502,602,48941602,41,48941,35,815,1,1,13,13,1,3,6,6,27,118,-184696,4,17,4,17571,1464,1464,1
3557-12-03T23:20:22.987984344,987984344,84022987984344,987984,84022987984,987,84022987,22,84022,20,1400,11,11,23,23,1,2,3,1,3,337,579976,1,49,12,42695,3557,3557,1
0116-03-15T03:25:07.614151091,614151091,12307614151091,614151,12307614151,614,12307614,7,12307,25,205,3,3,3,3,0,7,1,5,15,75,-677086,3,11,3,1394,116,116,1
6544-05-13T03:04:42.174469490,174469490,11082174469490,174469,11082174469,174,11082174,42,11082,4,184,3,3,3,3,0,3,6,1,13,134,1670752,2,20,5,78532,6544,6544,1
-4895-11-09T08:56:12.238644148,238644148,32172238644148,238644,32172238644,238,32172238,12,32172,56,536,8,8,8,8,0,4,2,5,9,313,-2507078,2,45,11,-58730,4896,-4895,0
9691-08-26T18:54:33.093617695,93617695,68073093617695,93617,68073093617,93,68073093,33,68073,54,1134,6,6,18,18,1,7,5,7,26,238,2820275,4,34,8,116299,9691,9691,1
2348-09-24T16:48:55.693710469,693710469,60535693710469,693710,60535693710,693,60535693,55,60535,48,1008,4,4,16,16,1,5,3,2,24,268,138328,4,39,9,28184,2348,2348,1
-5736-01-04T23:45:12.688273230,688273230,85512688273230,688273,85512688273,688,85512688,12,85512,45,1425,11,11,23,23,1,1,4,4,4,4,-2814556,1,1,1,-68832,5737,-5736,0
-3438-08-06T03:41:15.954982839,954982839,13275954982839,954982,13275954982,954,13275954,15,13275,41,221,3,3,3,3,0,5,6,1,6,218,-1975014,1,32,8,-41249,3439,-3438,0
-7896-12-07T14:43:11.769062042,769062042,52991769062042,769062,52991769062,769,52991769,11,52991,43,883,2,2,14,14,1,7,7,6,7,342,-3603142,1,49,12,-94741,7897,-7896,0
7179-06-10T10:00:13.339001786,339001786,36013339001786,339001,36013339001,339,36013339,13,36013,0,600,10,10,10,10,0,7,3,7,10,161,1902708,2,23,6,86153,7179,7179,1
-3265-09-16T01:05:52.304080144,304080144,3952304080144,304080,3952304080,304,3952304,52,3952,5,65,1,1,1,1,0,1,2,7,16,259,-1911787,3,37,9,-39172,3266,-3265,0
6459-02-19T09:34:55.532132635,532132635,34495532132635,532132,34495532132,532,34495532,55,34495,34,574,9,9,9,9,0,3,5,1,19,50,1639623,3,8,2,77509,6459,6459,1
-5997-01-28T19:09:46.947285971,947285971,68986947285971,947285,68986947285,947,68986947,46,68986,9,1149,7,7,19,19,1,2,7,7,28,28,-2909860,4,4,1,-71964,5998,-5997,0
-3791-04-03T17:10:12.482504694,482504694,61812482504694,482504,61812482504,482,61812482,12,61812,10,1030,5,5,17,17,1,1,3,2,3,93,-2104070,1,14,4,-45489,3792,-3791,0
4016-01-26T12:45:41.465466501,465466501,45941465466501,465466,45941465466,465,45941465,41,45941,45,765,0,12,12,12,1,2,5,5,26,26,747311,4,4,1,48192,4016,4016,1
7039-01-26T04:45:22.757276775,757276775,17122757276775,757276,17122757276,757,17122757,22,17122,45,285,4,4,4,4,0,6,5,5,26,26,1851439,4,4,1,84468,7039,7039,1
-7423-06-20T19:24:58.169159465,169159465,69898169159465,169159,69898169159,169,69898169,58,69898,24,1164,7,7,19,19,1,5,6,3,20,171,-3430552,3,25,6,-89071,7424,-7423,0
1823-01-12T12:21:11.284245695,284245695,44471284245695,284245,44471284245,284,44471284,11,44471,21,741,0,12,12,12,1,7,5,5,12,12,-53680,2,2,1,21876,1823,1823,1
-8192-02-02T13:27:35.949995617,949995617,48455949995617,949995,48455949995,949,48455949,35,48455,27,807,1,1,13,13,1,2,2,5,2,33,-3711563,1,5,2,-98303,8193,-8192,0
2221-01-11T10:28:04.297952778,297952778,37684297952778,297952,37684297952,297,37684297,4,37684,28,628,10,10,10,10,0,4,4,4,11,11,91686,2,2,1,26652,2221,2221,1
6687-09-09T08:04:41.433975426,433975426,29081433975426,433975,29081433975,433,29081433,41,29081,4,484,8,8,8,8,0,5,2,7,9,252,1723100,2,36,9,80252,6687,6687,1
3530-09-26T03:30:53.810974782,810974782,12653810974782,810974,12653810974,810,12653810,53,12653,30,210,3,3,3,3,0,5,5,3,26,269,570046,4,39,9,42368,3530,3530,1
8055-11-04T06:44:26.680147910,680147910,24266680147910,680147,24266680147,680,24266680,26,24266,44,404,6,6,6,6,0,4,4,7,4,308,2222808,1,44,11,96670,8055,8055,1
-3078-02-14T11:59:35.706752194,706752194,43175706752194,706752,43175706752,706,43175706,35,43175,59,719,11,11,11,11,0,6,7,3,14,45,-1843700,2,7,2,-36935,3079,-3078,0
3586-11-13T08:12:41.959976083,959976083,29561959976083,959976,29561959976,959,29561959,41,29561,12,492,8,8,8,8,0,4,6,2,13,317,590548,2,46,11,43042,3586,3586,1
-7666-06-16T02:47:57.397194882,397194882,10077397194882,397194,10077397194,397,10077397,57,10077,47,167,2,2,2,2,0,6,2,6,16,167,-3519311,3,24,6,-91987,7667,-7666,0
7191-07-27T21:30:43.027652110,27652110,77443027652110,27652,77443027652,27,77443027,43,77443,30,1290,9,9,21,21,1,6,6,5,27,208,1907138,4,30,7,86298,7191,7191,1
-8344-08-04T06:19:15.515133617,515133617,22755515133617,515133,22755515133,515,22755515,15,22755,19,379,6,6,6,6,0,5,4,7,4,217,-3766895,1,31,8,-100121,8345,-8344,0
0453-05-19T21:14:31.147268321,147268321,76471147268321,147268,76471147268,147,76471147,31,76471,14,1274,9,9,21,21,1,1,5,6,19,139,-553934,3,20,5,5440,453,453,1
5969-12-04T02:37:19.821166975,821166975,9439821166975,821166,9439821166,821,9439821,19,9439,37,157,2,2,2,2,0,4,4,2,4,338,1460942,1,49,12,71639,5969,5969,1
-2674-11-12T18:01:07.821753229,821753229,64867821753229,821753,64867821753,821,64867821,7,64867,1,1081,6,6,18,18,1,2,5,1,12,316,-1695871,2,46,11,-32078,2675,-2674,0
3284-04-22T00:15:20.082604464,82604464,920082604464,82604,920082604,82,920082,20,920,15,15,0,12,0,24,0,6,1,1,22,113,480041,4,17,4,39411,3284,3284,1
-9845-10-03T13:45:33.243581406,243581406,49533243581406,243581,49533243581,243,49533243,33,49533,45,825,1,1,13,13,1,5,3,3,3,276,-4315065,1,40,10,-118131,9846,-9845,0
4551-12-19T21:41:36.042284787,42284787,78096042284787,42284,78096042284,42,78096042,36,78096,41,1301,9,9,21,21,1,7,5,3,19,353,943043,3,51,12,54623,4551,4551,1
5093-07-07T06:17:11.206150721,206150721,22631206150721,206150,22631206150,206,22631206,11,22631,17,377,6,6,6,6,0,5,7,6,7,188,1140840,1,27,7,61122,5093,5093,1
5281-11-10T13:09:14.439394357,439394357,47354439394357,439394,47354439394,439,47354439,14,47354,9,789,1,1,13,13,1,1,3,6,10,314,1209632,2,45,11,63382,5281,5281,1
3357-06-08T08:58:14.414211076,414211076,32294414211076,414211,32294414211,414,32294414,14,32294,58,538,8,8,8,8,0,3,1,5,8,159,506750,2,23,6,40289,3357,3357,1
-9985-07-17T10:14:14.229200022,229200022,36854229200022,229200,36854229200,229,36854229,14,36854,14,614,10,10,10,10,0,5,3,2,17,198,-4366277,3,29,7,-119814,9986,-9985,0
-9265-07-22T12:07:04.138590330,138590330,43624138590330,138590,43624138590,138,43624138,4,43624,7,727,0,12,12,12,1,1,1,7,22,203,-4103298,4,29,7,-111174,9266,-9265,0
-4625-02-13T13:40:00.450541160,450541160,49200450541160,450541,49200450541,450,49200450,0,49200,40,820,1,1,13,13,1,1,6,2,13,44,-2408731,2,7,2,-55499,4626,-4625,0
-4691-03-04T01:51:48.639967187,639967187,6708639967187,639967,6708639967,639,6708639,48,6708,51,111,1,1,1,1,0,1,4,7,4,63,-2432818,1,9,3,-56290,4692,-4691,0
7888-04-03T02:56:00.999937142,999937142,10560999937142,999937,10560999937,999,10560999,0,10560,56,176,2,2,2,2,0,2,3,3,3,94,2161598,1,14,4,94659,7888,7888,1
-4425-12-27T16:50:16.138760360,138760360,60616138760360,138760,60616138760,138,60616138,16,60616,50,1010,4,4,16,16,1,6,6,4,27,361,-2335366,4,52,12,-53089,4426,-4425,0
-9384-05-05T00:36:56.446737412,446737412,2216446737412,446737,2216446737,446,2216446,56,2216,36,36,0,12,0,24,0,7,5,7,5,126,-4146839,1,18,5,-112604,9385,-9384,0
-3560-04-02T19:10:13.178211667,178211667,69013178211667,178211,69013178211,178,69013178,13,69013,10,1150,7,7,19,19,1,1,2,2,2,93,-2019699,1,14,4,-42717,3561,-3560,0
6355-01-13T19:11:55.819555476,819555476,69115819555476,819555,69115819555,819,69115819,55,69115,11,1151,7,7,19,19,1,4,6,6,13,13,1601600,2,2,1,76260,6355,6355,1
-1684-11-10T20:41:29.899849979,899849979,74489899849979,899849,74489899849,899,74489899,29,74489,41,1241,8,8,20,20,1,5,3,7,10,315,-1334283,2,45,11,-20198,1685,-1684,0
-4433-09-15T12:33:41.394818503,394818503,45221394818503,394818,45221394818,394,45221394,41,45221,33,753,0,12,12,12,1,5,1,6,15,258,-2338391,3,37,9,-53188,4434,-4433,0
-9161-10-13T10:00:56.548385751,548385751,36056548385751,548385,36056548385,548,36056548,56,36056,0,600,10,10,10,10,0,4,6,6,13,286,-4065229,2,41,10,-109923,9162,-9161,0
1867-04-17T16:02:16.039866038,39866038,57736039866038,39866,57736039866,39,57736039,16,57736,2,962,4,4,16,16,1,3,3,2,17,107,-37514,3,16,4,22407,1867,1867,1
6136-06-28T14:39:00.760500013,760500013,52740760500013,760500,52740760500,760,52740760,0,52740,39,879,2,2,14,14,1,4,7,5,28,180,1521779,4,26,6,73637,6136,6136,1
-5320-10-17T12:22:57.376728273,376728273,44577376728273,376728,44577376728,376,44577376,57,44577,22,742,0,12,12,12,1,7,3,4,17,291,-2662328,3,42,10,-63831,5321,-5320,0
9222-08-21T09:57:24.866449260,866449260,35844866449260,866449,35844866449,866,35844866,24,35844,57,597,9,9,9,9,0,7,7,2,21,233,2648971,3,34,8,110671,9222,9222,1
9955-07-08T08:46:31.609791880,609791880,31591609791880,609791,31591609791,609,31591609,31,31591,46,526,8,8,8,8,0,5,1,7,8,189,2916649,2,27,7,119466,9955,9955,1
5369-12-20T00:11:46.012609057,12609057,706012609057,12609,706012609,12,706012,46,706,11,11,0,12,0,24,0,3,6,4,20,354,1241813,3,51,12,64439,5369,5369,1
-8218-01-12T21:37:26.009569914,9569914,77846009569914,9569,77846009569,9,77846009,26,77846,37,1297,9,9,21,21,1,6,5,5,12,12,-3721079,2,2,1,-98616,8219,-8218,0
-1402-09-16T18:31:57.581587848,581587848,66717581587848,581587,66717581587,581,66717581,57,66717,31,1111,6,6,18,18,1,7,2,7,16,259,-1231339,3,37,9,-16816,1403,-1402,0
-1510-10-07T00:20:41.315492383,315492383,1241315492383,315492,1241315492,315,1241315,41,1241,20,20,0,12,0,24,0,6,7,7,7,280,-1270764,1,40,10,-18111,1511,-1510,0
-6466-08-11T05:00:01.687536190,687536190,18001687536190,687536,18001687536,687,18001687,1,18001,0,300,5,5,5,5,0,6,4,6,11,223,-3080964,2,32,8,-77585,6467,-6466,0
-8240-03-26T02:50:40.588785041,588785041,10240588785041,588785,10240588785,588,10240588,40,10240,50,170,2,2,2,2,0,3,5,2,26,86,-3729041,4,13,3,-98878,8241,-8240,0
6623-04-07T12:51:54.532657074,532657074,46314532657074,532657,46314532657,532,46314532,54,46314,51,771,0,12,12,12,1,1,7,6,7,97,1699569,1,14,4,79479,6623,6623,1
-8507-06-28T19:03:23.230297244,230297244,68603230297244,230297,68603230297,230,68603230,23,68603,3,1143,7,7,19,19,1,3,7,4,28,179,-3826467,4,26,6,-102079,8508,-8507,0
-2862-07-03T01:36:28.945700777,945700777,5788945700777,945700,5788945700,945,5788945,28,5788,36,96,1,1,1,1,0,7,3,2,3,184,-1764669,1,27,7,-34338,2863,-2862,0
5554-07-14T19:49:58.608338063,608338063,71398608338063,608338,71398608338,608,71398608,58,71398,49,1189,7,7,19,19,1,3,7,6,14,195,1309223,2,28,7,66654,5554,5554,1
6977-03-16T06:20:29.961524931,961524931,22829961524931,961524,22829961524,961,22829961,29,22829,20,380,6,6,6,6,0,7,2,5,16,75,1828844,3,11,3,83726,6977,6977,1
-1761-09-08T00:53:35.051473830,51473830,3215051473830,51473,3215051473,51,3215051,35,3215,53,53,0,12,0,24,0,7,1,6,8,251,-1362470,2,36,9,-21124,1762,-1761,0
9443-02-21T18:02:59.279776156,279776156,64979279776156,279776,64979279776,279,64979279,59,64979,2,1082,6,6,18,18,1,2,7,3,21,52,2729508,3,8,2,113317,9443,9443,1
3613-02-03T04:40:07.376648989,376648989,16807376648989,376648,16807376648,376,16807376,7,16807,40,280,4,4,4,4,0,7,3,6,3,34,600127,1,5,2,43357,3613,3613,1
7884-02-07T17:17:13.603911389,603911389,62233603911389,603911,62233603911,603,62233603,13,62233,17,1037,5,5,17,17,1,4,7,3,7,38,2160081,1,6,2,94609,7884,7884,1
0798-07-24T13:18:18.722873128,722873128,47898722873128,722873,47898722873,722,47898722,18,47898,18,798,1,1,13,13,1,5,3,2,24,205,-427860,4,30,7,9582,798,798,1
3648-03-14T01:53:04.614817780,614817780,6784614817780,614817,6784614817,614,6784614,4,6784,53,113,1,1,1,1,0,6,7,4,14,74,612950,2,11,3,43778,3648,3648,1
3406-06-03T16:17:06.911121919,911121919,58626911121919,911121,58626911121,911,58626911,6,58626,17,977,4,4,16,16,1,2,3,7,3,154,524641,1,22,6,40877,3406,3406,1
2955-08-26T20:57:20.017469922,17469922,75440017469922,17469,75440017469,17,75440017,20,75440,57,1257,8,8,20,20,1,2,5,7,26,238,360001,4,34,8,35467,2955,2955,1
8081-10-25T19:41:06.730511346,730511346,70866730511346,730511,70866730511,730,70866730,6,70866,41,1181,7,7,19,19,1,6,4,4,25,298,2232295,4,43,10,96981,8081,8081,1
7659-03-09T16:52:04.361015781,361015781,60724361015781,361015,60724361015,361,60724361,4,60724,52,1012,4,4,16,16,1,7,2,5,9,68,2077932,2,10,3,91910,7659,7659,1
-6075-08-11T19:17:39.238087942,238087942,69459238087942,238087,69459238087,238,69459238,39,69459,17,1157,7,7,19,19,1,2,4,6,11,223,-2938154,2,32,8,-72893,6076,-6075,0
2270-07-16T10:58:34.389419289,389419289,39514389419289,389419,39514389419,389,39514389,34,39514,58,658,10,10,10,10,0,6,2,1,16,197,109769,3,29,7,27246,2270,2270,1
-3110-12-12T23:39:30.313337922,313337922,85170313337922,313337,85170313337,313,85170313,30,85170,39,1419,11,11,23,23,1,2,5,3,12,346,-1855086,2,50,12,-37309,3111,-3110,0
-5131-04-04T20:17:26.269756227,269756227,73046269756227,269756,73046269756,269,73046269,26,73046,17,1217,8,8,20,20,1,4,4,3,4,94,-2593493,1,14,4,-61569,5132,-5131,0
5890-08-22T07:20:16.844695999,844695999,26416844695999,844695,26416844695,844,26416844,16,26416,20,440,7,7,7,7,0,5,1,3,22,234,1431984,4,34,8,70687,5890,5890,1
1447-09-07T15:09:40.337759217,337759217,54580337759217,337759,54580337759,337,54580337,40,54580,9,909,3,3,15,15,1,2,7,5,7,250,-190773,1,36,9,17372,1447,1447,1
1931-01-26T12:11:48.196516864,196516864,43908196516864,196516,43908196516,196,43908196,48,43908,11,731,0,12,12,12,1,1,5,5,26,26,-14220,4,4,1,23172,1931,1931,1
-2032-11-16T18:51:03.452814916,452814916,67863452814916,452814,67863452814,452,67863452,3,67863,51,1131,6,6,18,18,1,6,2,6,16,321,-1461381,3,46,11,-24374,2033,-2032,0
-4161-07-10T23:35:43.139317645,139317645,84943139317645,139317,84943139317,139,84943139,43,84943,35,1415,11,11,23,23,1,3,3,2,10,191,-2239112,2,28,7,-49926,4162,-4161,0
5569-06-27T06:43:24.444600310,444600310,24204444600310,444600,24204444600,444,24204444,24,24204,43,403,6,6,6,6,0,5,6,3,27,178,1314685,4,26,6,66833,5569,5569,1
1877-03-12T21:38:56.176185870,176185870,77936176185870,176185,77936176185,176,77936176,56,77936,38,1298,9,9,21,21,1,1,5,1,12,71,-33897,2,11,3,22526,1877,1877,1
2869-03-13T02:24:05.987471790,987471790,8645987471790,987471,8645987471,987,8645987,5,8645,24,144,2,2,2,2,0,3,6,2,13,72,328425,2,11,3,34430,2869,2869,1
8713-01-14T14:14:21.654841079,654841079,51261654841079,654841,51261654841,654,51261654,21,51261,14,854,2,2,14,14,1,2,7,7,14,14,2462843,2,2,1,104556,8713,8713,1
0625-01-25T08:37:34.966336309,966336309,31054966336309,966336,31054966336,966,31054966,34,31054,37,517,8,8,8,8,0,2,4,4,25,25,-491227,4,4,1,7500,625,625,1
3498-07-06T13:38:49.454002687,454002687,49129454002687,454002,49129454002,454,49129454,49,49129,38,818,1,1,13,13,1,3,6,5,6,187,558277,1,27,7,41982,3498,3498,1
-3306-05-22T23:36:00.865531698,865531698,84960865531698,865531,84960865531,865,84960865,0,84960,36,1416,11,11,23,23,1,2,1,2,22,142,-1926878,4,21,5,-39668,3307,-3306,0
4862-12-24T19:26:10.155739144,155739144,69970155739144,155739,69970155739,155,69970155,10,69970,26,1166,7,7,19,19,1,7,3,1,24,358,1056639,4,52,12,58355,4862,4862,1
6727-05-12T09:51:11.347193504,347193504,35471347193504,347193,35471347193,347,35471347,11,35471,51,591,9,9,9,9,0,4,5,6,12,132,1737589,2,19,5,80728,6727,6727,1
2487-12-21T03:05:47.498665100,498665100,11147498665100,498665,11147498665,498,11147498,47,11147,5,185,3,3,3,3,0,7,7,5,21,355,189185,3,51,12,29855,2487,2487,1
-7641-07-14T20:54:18.998827644,998827644,75258998827644,998827,75258998827,998,75258998,18,75258,54,1254,8,8,20,20,1,2,7,6,14,195,-3510152,2,28,7,-91686,7642,-7641,0
5099-08-21T01:08:47.978025402,978025402,4127978025402,978025,4127978025,978,4127978,47,4127,8,68,1,1,1,1,0,1,7,2,21,233,1143076,3,34,8,61195,5099,5099,1
1004-11-21T10:37:51.246011017,246011017,38271246011017,246011,38271246011,246,38271246,51,38271,37,637,10,10,10,10,0,3,7,4,21,326,-352500,3,47,11,12058,1004,1004,1
-5019-09-25T08:34:36.543261559,543261559,30876543261559,543261,30876543261,543,30876543,36,30876,34,514,8,8,8,8,0,2,4,2,25,268,-2552412,4,39,9,-60220,5020,-5019,0
6288-12-15T03:50:58.111136613,111136613,13858111136613,111136,13858111136,111,13858111,58,13858,50,230,3,3,3,3,0,6,1,7,15,350,1577466,3,50,12,75467,6288,6288,1
-5626-08-02T20:18:24.403692954,403692954,73104403692954,403692,73104403692,403,73104403,24,73104,18,1218,8,8,20,20,1,5,2,4,2,214,-2774169,1,31,8,-67505,5627,-5626,0
7978-09-23T05:00:13.570289036,570289036,18013570289036,570289,18013570289,570,18013570,13,18013,0,300,5,5,5,5,0,6,2,7,23,266,2194642,4,38,9,95744,7978,7978,1
1876-07-17T08:13:41.012681173,12681173,29621012681173,12681,29621012681,12,29621012,41,29621,13,493,8,8,8,8,0,1,3,3,17,199,-34135,3,29,7,22518,1876,1876,1
-5360-04-26T12:39:26.407200096,407200096,45566407200096,407200,45566407200,407,45566407,26,45566,39,759,0,12,12,12,1,7,5,5,26,117,-2677112,4,17,4,-64317,5361,-5360,0
-1853-04-23T12:53:56.399240223,399240223,46436399240223,399240,46436399240,399,46436399,56,46436,53,773,0,12,12,12,1,7,2,1,23,113,-1396210,4,17,4,-22233,1854,-1853,0
4969-08-24T23:33:12.506584797,506584797,84792506584797,506584,84792506584,506,84792506,12,84792,33,1413,11,11,23,23,1,4,3,5,24,236,1095598,4,34,8,59635,4969,4969,1
-3244-06-21T12:39:48.349189169,349189169,45588349189169,349189,45588349189,349,45588349,48,45588,39,759,0,12,12,12,1,4,7,5,21,173,-1904203,3,25,6,-38923,3245,-3244,0
7820-01-13T03:52:14.628129279,628129279,13934628129279,628129,13934628129,628,13934628,14,13934,52,232,3,3,3,3,0,4,6,6,13,13,2136680,2,2,1,93840,7820,7820,1
8305-05-03T02:31:06.804385085,804385085,9066804385085,804385,9066804385,804,9066804,6,9066,31,151,2,2,2,2,0,3,3,4,3,123,2313933,1,18,5,99664,8305,8305,1
1963-11-10T15:23:45.417930721,417930721,55425417930721,417930,55425417930,417,55425417,45,55425,23,923,3,3,15,15,1,7,3,6,10,314,-2244,2,45,11,23566,1963,1963,1
-6930-08-20T17:53:36.145727953,145727953,64416145727953,145727,64416145727,145,64416145,36,64416,53,1073,5,5,17,17,1,6,6,1,20,232,-3250427,3,34,8,-83153,6931,-6930,0
-3347-07-11T09:57:46.622848430,622848430,35866622848430,622848,35866622848,622,35866622,46,35866,57,597,9,9,9,9,0,1,4,3,11,192,-1941803,2,28,7,-40158,3348,-3347,0
-2285-08-18T03:27:04.436819396,436819396,12424436819396,436819,12424436819,436,12424436,4,12424,27,207,3,3,3,3,0,7,4,6,18,230,-1553878,3,33,8,-27413,2286,-2285,0
6177-06-05T21:17:53.667256066,667256066,76673667256066,667256,76673667256,667,76673667,53,76673,17,1277,9,9,21,21,1,4,5,2,5,156,1536731,1,23,6,74129,6177,6177,1
-6671-06-04T18:31:09.666576790,666576790,66669666576790,666576,66669666576,666,66669666,9,66669,31,1111,6,6,18,18,1,6,4,1,4,155,-3155906,1,23,6,-80047,6672,-6671,0
-5243-07-27T13:05:36.425405280,425405280,47136425405280,425405,47136425405,425,47136425,36,47136,5,785,1,1,13,13,1,6,6,5,27,208,-2634287,4,30,7,-62910,5244,-5243,0
9912-05-12T17:08:19.634446255,634446255,61699634446255,634446,61699634446,634,61699634,19,61699,8,1028,5,5,17,17,1,7,5,7,12,133,2900887,2,19,5,118948,9912,9912,1
-1004-09-23T06:41:09.862914513,862914513,24069862914513,862914,24069862914,862,24069862,9,24069,41,401,6,6,6,6,0,5,2,1,23,267,-1085965,4,39,9,-12040,1005,-1004,0
6256-03-22T07:54:27.867782668,867782668,28467867782668,867782,28467867782,867,28467867,27,28467,54,474,7,7,7,7,0,6,1,5,22,82,1565510,4,12,3,75074,6256,6256,1
3410-12-19T07:22:21.922814749,922814749,26541922814749,922814,26541922814,922,26541922,21,26541,22,442,7,7,7,7,0,3,5,3,19,353,526301,3,51,12,40931,3410,3410,1
-4338-02-16T10:45:48.360615531,360615531,38748360615531,360615,38748360615,360,38748360,48,38748,45,645,10,10,10,10,0,4,2,5,16,47,-2303903,3,7,2,-52055,4339,-4338,0
-3374-01-09T14:59:17.438832615,438832615,53957438832615,438832,53957438832,438,53957438,17,53957,59,899,2,2,14,14,1,1,2,2,9,9,-1951848,2,2,1,-40488,3375,-3374,0
-2804-08-28T01:00:57.783096169,783096169,3657783096169,783096,3657783096,783,3657783,57,3657,0,60,1,1,1,1,0,3,7,3,28,241,-1743428,4,35,8,-33641,2805,-2804,0
-3791-12-28T19:18:02.615603995,615603995,69482615603995,615603,69482615603,615,69482615,2,69482,18,1158,7,7,19,19,1,4,7,5,28,362,-2103801,4,52,12,-45481,3792,-3791,0
-9115-09-28T11:39:11.567682227,567682227,41951567682227,567682,41951567682,567,41951567,11,41951,39,699,11,11,11,11,0,5,7,5,28,271,-4048442,4,39,9,-109372,9116,-9115,0
-0714-10-14T22:39:05.560436023,560436023,81545560436023,560436,81545560436,560,81545560,5,81545,39,1359,10,10,22,22,1,1,7,7,14,287,-980024,2,41,10,-8559,715,-714,0
-3486-08-03T03:33:35.634785032,634785032,12815634785032,634785,12815634785,634,12815634,35,12815,33,213,3,3,3,3,0,5,3,5,3,215,-1992549,1,31,8,-41825,3487,-3486,0
6399-12-20T06:07:45.621718558,621718558,22065621718558,621718,22065621718,621,22065621,45,22065,7,367,6,6,6,6,0,1,6,4,20,354,1618012,3,51,12,76799,6399,6399,1
4668-01-26T11:37:23.556376674,556376674,41843556376674,556376,41843556376,556,41843556,23,41843,37,697,11,11,11,11,0,7,5,5,26,26,985449,4,4,1,56016,4668,4668,1
0266-01-02T11:15:12.097008956,97008956,40512097008956,97008,40512097008,97,40512097,12,40512,15,675,11,11,11,11,0,2,2,2,2,2,-622372,1,1,1,3192,266,266,1
2907-09-12T20:56:20.069924682,69924682,75380069924682,69924,75380069924,69,75380069,20,75380,56,1256,8,8,20,20,1,1,5,3,12,255,342486,2,37,9,34892,2907,2907,1
-3880-12-09T10:31:04.566319211,566319211,37864566319211,566319,37864566319,566,37864566,4,37864,31,631,10,10,10,10,0,1,2,1,9,344,-2136326,2,50,12,-46549,3881,-3880,0
3709-09-16T05:25:43.168462942,168462942,19543168462942,168462,19543168462,168,19543168,43,19543,25,325,5,5,5,5,0,1,2,7,16,259,635415,3,37,9,44516,3709,3709,1
0849-06-28T00:21:08.172485819,172485819,1268172485819,172485,1268172485,172,1268172,8,1268,21,21,0,12,0,24,0,1,7,4,28,179,-409258,4,26,6,10193,849,849,1
8386-06-26T08:43:10.885472532,885472532,31390885472532,885472,31390885472,885,31390885,10,31390,43,523,8,8,8,8,0,4,5,2,26,177,2343572,4,26,6,100637,8386,8386,1
-8191-07-11T01:04:32.381385855,381385855,3872381385855,381385,3872381385,381,3872381,32,3872,4,64,1,1,1,1,0,2,4,3,11,192,-3711038,2,28,7,-98286,8192,-8191,0
-6121-09-07T13:09:31.783190620,783190620,47371783190620,783190,47371783190,783,47371783,31,47371,9,789,1,1,13,13,1,7,7,5,7,250,-2954928,1,36,9,-73444,6122,-6121,0
-2948-04-10T01:59:33.358462154,358462154,7173358462154,358462,7173358462,358,7173358,33,7173,59,119,1,1,1,1,0,6,3,3,10,101,-1796163,2,15,4,-35373,2949,-2948,0
5371-11-26T07:56:21.609902171,609902171,28581609902171,609902,28581609902,609,28581609,21,28581,56,476,7,7,7,7,0,2,5,1,26,330,1242519,4,48,11,64462,5371,5371,1
4779-03-24T17:40:30.898208758,898208758,63630898208758,898208,63630898208,898,63630898,30,63630,40,1060,5,5,17,17,1,6,3,6,24,83,1026048,4,12,3,57350,4779,4779,1
-8531-11-10T02:17:47.241241546,241241546,8267241241546,241241,8267241241,241,8267241,47,8267,17,137,2,2,2,2,0,3,3,6,10,314,-3835098,2,45,11,-102362,8532,-8531,0
-3111-08-13T19:55:21.890537002,890537002,71721890537002,890537,71721890537,890,71721890,21,71721,55,1195,7,7,19,19,1,6,6,1,13,225,-1855572,2,33,8,-37325,3112,-3111,0
-5662-09-26T11:35:20.921245402,921245402,41720921245402,921245,41720921245,921,41720921,20,41720,35,695,11,11,11,11,0,1,5,3,26,269,-2787263,4,39,9,-67936,5663,-5662,0
6041-09-01T07:18:54.277394696,277394696,26334277394696,277394,26334277394,277,26334277,54,26334,18,438,7,7,7,7,0,7,1,6,1,244,1487146,1,35,9,72500,6041,6041,1
4050-08-03T10:59:00.159781327,159781327,39540159781327,159781,39540159781,159,39540159,0,39540,59,659,10,10,10,10,0,3,3,5,3,215,759919,1,31,8,48607,4050,4050,1
0790-04-02T15:49:25.213319861,213319861,56965213319861,213319,56965213319,213,56965213,25,56965,49,949,3,3,15,15,1,1,2,1,2,92,-430895,1,14,4,9483,790,790,1
